Gene_name	Chr	Start	End	Strand	meRIP_TKO	RNAPII_TKOmean_GB	RNAPII_TKOmean_PR	PausIndex_TKO	cheRNA_TKO_mean	TK0_Pull
Hbp1	chr12	31924454	31952535	-	0.345228195474676	1.23939149533583e-06	2.69393640872761e-06	2.17359600970769	1.56722508492689e-06	3.22
Prkar2b	chr12	31956478	32063279	-	0.474189778928328	3.86345827402288e-07	2.98463755709191e-06	7.72530035372717	1.20227778922804e-07	0.96
Nampt	chr12	32818334	32855369	+	0.393612058316821	1.02309497353196e-06	5.34392830911237e-06	5.22329641662093	3.75692215550126e-06	3.32
Atxn7l1	chr12	33145685	33370277	+	0.430974179869677	4.66687755743343e-07	1.89912517941228e-06	4.06937005747524	2.90391280241639e-07	3.22
Snx13	chr12	35045188	35149477	+	0.76554906652958	4.43198632460933e-07	3.24062813499665e-06	7.31190914782957	6.4454080025318e-07	1.6
Bzw2	chr12	36089834	36158825	-	0.488908023655436	7.39110115299087e-07	4.06884274152868e-06	5.50505622546133	2.38073320908743e-06	4.52
Ankmy2	chr12	36155123	36199291	+	0.548555037207504	5.34985986528111e-07	3.79610876293425e-06	7.09571625898052	5.77767449574962e-07	0.62
Ispd	chr12	36379449	36691503	+	1.12518520823166	3.16425090670411e-07	1.07091057288024e-06	3.3844047278656	6.37473024627461e-08	1.68
Dgkb	chr12	37878704	38635410	+	1.77554737057104	3.01966830563787e-07	5.5762222382791e-07	1.84663402528947	8.23796798565069e-08	4.16
Etv1	chr12	38778257	38870215	+	1.21530705210055	3.88694976740725e-07	1.2194318288165e-06	3.13724617447246	2.46210325754762e-07	3.82
Ifrd1	chr12	40201128	40225189	-	0.233955252741363	1.24209556654617e-06	8.33237626738947e-06	6.70832139797332	6.40586813958184e-06	3.3
Zfp277	chr12	40313045	40447790	-	0.664413482719127	4.66454108390487e-07	2.81456124830794e-06	6.03395103115216	8.44831861022411e-07	3.08
Immp2l	chr12	41022089	41957588	+	0.59404298697458	4.00890566756186e-07	3.15257226998557e-06	7.86392230551762	4.67883072810325e-07	1.82
Pnpla8	chr12	44267153	44315437	+	0.902579619156044	5.31738187821686e-07	5.33689163690137e-06	10.0366905351757	8.65513016307298e-07	3.9
Stxbp6	chr12	44850485	45076483	-	0.49765030736574	3.22512184929918e-07	9.19329894243544e-07	2.8505276302764	9.51538796951507e-08	3
Nova1	chr12	46692516	46820775	-	1.1374799244925	3.26376686113461e-07	1.93864740202985e-06	5.93990773396082	1.36216708052723e-07	1.62
Prkd1	chr12	50339230	50651223	-	0.368826052789726	3.10596353612176e-07	7.18297746403218e-07	2.31264062842191	1.3802304405762e-07	1.92
G2e3	chr12	51346229	51378986	+	0.745134419836411	1.0662248551869e-06	3.91153258392385e-06	3.66858131743533	4.04431528709239e-06	4.54
Scfd1	chr12	51375512	51452102	+	0.496127494293484	5.76832652199552e-07	4.8933860408202e-06	8.48319876165291	7.903632064975e-07	3.84
Strn3	chr12	51606540	51693914	-	0.671228516949316	7.88947764283249e-07	5.29775878071653e-06	6.71496773367434	2.66519528870265e-06	3.5
Ap4s1	chr12	51688965	51740939	+	0.750954505701185	7.19391236541149e-07	2.22017028229285e-06	3.08617921587075	2.42749106632069e-07	4.18
Hectd1	chr12	51741721	51831536	-	0.529914718520832	7.27066522343841e-07	2.47257297711975e-06	3.40075206481647	1.35058762270238e-06	3.24
Heatr5a	chr12	51873872	51973321	-	0.480301695498831	5.53130945389595e-07	2.47860839835793e-06	4.48105176363281	5.23300737951421e-07	1.5
Nubpl	chr12	52095745	52312959	+	0.400431361359854	4.21029653815766e-07	2.2754346546273e-06	5.40445223752098	5.18778347155094e-07	6.66
Akap6	chr12	52697382	53153015	+	0.562678620662998	3.74513787494872e-07	4.19113638640391e-07	1.11908734106653	3.30397669220017e-08	1.2
Snx6	chr12	54744356	54797662	-	0.416892438506228	5.74958461849681e-07	3.96802072533848e-06	6.90140416852564	1.08355017151157e-06	3.18
Baz1a	chr12	54890988	54988336	-	0.455060482580783	5.07095722836765e-07	1.67164290240356e-06	3.29650365231273	4.75064601574888e-07	3.52
2700097O09Rik	chr12	55043660	55082110	-	0.415541916963967	6.83553491723794e-07	4.95874650806608e-06	7.25436497377996	1.02893555550002e-06	3.34
1110008L16Rik	chr12	55300636	55384491	+	1.03496458397405	6.01071022115119e-07	2.46308876674841e-06	4.09783316134756	4.62215627459942e-07	1.7
Ralgapa1	chr12	55600889	55823516	-	0.713392687565168	5.1155694478964e-07	1.49697745956894e-06	2.92631636578508	4.97996383904645e-07	3.24
Brms1l	chr12	55834365	55871735	+	0.5979818402707	5.72733940352585e-07	3.63145599084838e-06	6.34056362822289	6.50618936665704e-07	2.88
Slc25a21	chr12	56710633	57199472	-	0.797549519850456	3.64804305281277e-07	5.45467957188863e-07	1.49523442923265	1.70024669454904e-08	2.4
Mipol1	chr12	57228424	57459241	+	0.862219543247556	5.36644299519504e-07	5.69584582688662e-06	10.6138196790435	7.08693468657623e-07	5.04
Sec23a	chr12	58956383	59014017	-	0.347087153158895	5.87532883060407e-07	3.6545407550463e-06	6.22014675333595	6.70598489960149e-07	3.9
Ctage5	chr12	59127745	59192220	+	0.445847921242856	6.93024072421135e-07	6.13804422972493e-07	0.885689902268645	1.02802035090119e-06	2.76
Klhl28	chr12	64940439	64967536	-	1.38844329978744	5.85454575368982e-07	3.78242478494499e-06	6.46066312243118	6.56056510133428e-07	3.78
Fam179b	chr12	64963741	65024573	+	1.01101758043436	6.70569448845362e-07	3.83921886862966e-06	5.72531133835626	1.42724286476187e-06	3.94
Prpf39	chr12	65034333	65065386	+	0.568654744531921	1.15254188688569e-06	4.26322758359074e-06	3.69897843375611	4.62715219484722e-06	3.78
Fancm	chr12	65073605	65134058	+	0.69754725462697	9.34102802412708e-07	3.6351272980889e-06	3.89157091564191	2.21547227307209e-06	3.2
Mis18bp1	chr12	65130733	65174580	-	1.37261605623605	9.80777040232595e-07	3.3514628219356e-06	3.41715056985917	3.16358908679781e-06	4.14
Pole2	chr12	69199778	69230190	-	0.320200369759224	7.99755968790091e-07	3.96649101398826e-06	4.95962664709956	9.3632251161794e-07	0.82
Nemf	chr12	69309542	69359176	-	0.564683846516377	7.67234694687868e-07	2.73796434123315e-06	3.56861382858478	1.4797263209441e-06	3.7
Sos2	chr12	69581760	69683852	-	0.608787294976875	4.7130061583304e-07	1.2075835044475e-06	2.56223621162271	1.56596518974955e-07	1.12
L2hgdh	chr12	69688435	69726874	-	0.462777734845004	6.94637495579915e-07	4.32338703224589e-06	6.22394710875279	8.5518134581176e-07	1.16
Map4k5	chr12	69801756	69895163	-	0.473320249494749	5.30799854986296e-07	2.16154054498792e-06	4.07223273458454	5.06945850761083e-07	2.88
Sav1	chr12	69963011	69989002	-	0.744808524734186	6.17394601353607e-07	3.17229166921302e-06	5.13819146176194	1.04043197166172e-06	1.18
Nin	chr12	70009434	70114035	-	0.566384846920552	4.12852037667644e-07	1.75243957709628e-06	4.24471582360709	1.47900831855904e-07	1.1
Frmd6	chr12	70823513	70904234	+	0.414810990853297	4.80931455622844e-07	3.02988925867762e-06	6.30004384877191	4.33747907996244e-07	3.18
Actr10	chr12	70935856	70966718	+	0.450182502217756	5.83353875183383e-07	4.34883591044147e-06	7.45488475425722	3.65992723527392e-07	4.14
Arid4a	chr12	71013966	71101351	+	0.701970398569071	6.13484275226493e-07	4.78049318215364e-06	7.79236465415307	1.11705932244839e-06	6.3
Daam1	chr12	71829067	71994376	+	0.347590242720712	5.11254019017508e-07	2.0807438702952e-06	4.0698826667296	7.34571520753481e-07	1.02
Lrrc9	chr12	72439865	72512565	+	0.6785023368133	4.81796483547422e-07	2.50536446979637e-06	5.20004723021141	1.18393724721351e-07	1.28
Pcnx4	chr12	72534356	72582213	+	0.619555814005928	6.24296825970605e-07	2.47860839835793e-06	3.97024026912902	9.21253850169518e-07	5.34
Ppm1a	chr12	72759210	72796940	+	0.525302615756159	1.08998717600084e-06	6.02637514013853e-06	5.52884957990908	2.52269638468687e-06	3.92
4930447C04Rik	chr12	72879108	72919765	-	2.02949030187829	7.92760781542563e-07	3.86361082607044e-06	4.87361498704891	2.15909596838285e-06	0.82
Mnat1	chr12	73121716	73275988	+	0.725365649260364	6.16716366475027e-07	1.8957598144418e-06	3.07395736110818	9.47176309654568e-07	3.24
Slc38a6	chr12	73284847	73356045	+	0.478571865929648	5.02412782178496e-07	2.64448493952398e-06	5.26357018238532	9.65733067018143e-07	2.88
Hif1a	chr12	73899323	73949554	+	0.658411200900341	1.03963494396219e-06	3.86322145963771e-07	0.371594037125613	1.60567381140255e-06	4.8
Ppp2r5e	chr12	75448880	75598200	-	0.48561323173195	6.17642853814903e-07	4.00784889022609e-06	6.48894238065154	1.01891121971167e-06	3.46
Wdr89	chr12	75628593	75671537	-	0.527955686097265	7.93027743820554e-07	5.42708909780275e-06	6.84350470723353	8.65113069351348e-07	3.66
Sgpp1	chr12	75712247	75737729	-	0.501133266144223	6.38681589813984e-07	1.85295565101644e-06	2.901219763601	2.0721623208428e-07	3.7
Mthfd1	chr12	76253231	76321820	+	0.329739340415747	8.95048254530416e-07	3.53308151281852e-06	3.94736428447887	1.8714700887476e-06	4.16
Zbtb25	chr12	76346899	76371560	-	0.432425053886361	8.94784102561515e-07	4.65199726771486e-06	5.19901644921663	1.09832182545287e-06	3.32
Plekhg3	chr12	76531559	76581039	+	0.483057643773267	6.07467281769682e-07	1.96020245487755e-06	3.22684449632754	4.92487146445054e-07	2.7
Rab15	chr12	76795962	76824524	-	0.303147039442168	4.9627228446505e-07	7.93893402505202e-07	1.59971335768019	6.85475048501135e-08	0.94
Fntb	chr12	76835466	76923412	+	0.444552948976731	7.66301203185309e-07	2.80538298020665e-06	3.66094033070211	5.36528136718428e-07	2.28
Max	chr12	76935268	76964248	-	0.295513428825658	9.529077802059e-07	2.81150182560751e-06	2.95044482163847	2.38308140758159e-06	3.82
Fut8	chr12	77236103	77477996	+	0.978357569539267	4.35834466468271e-07	2.85338816222274e-06	6.54695390510257	2.16774587178897e-07	3.74
Gphn	chr12	78224654	78686772	+	262.826097586939	4.21989536893451e-07	2.79873567442838e-06	6.63223949823912	2.98784083522103e-07	3.64
Mpp5	chr12	78746946	78842714	+	0.850825360971093	5.50652180856385e-07	2.69485423553774e-06	4.89393183070055	5.3449454019923e-07	9.12
Eif2s1	chr12	78860071	78889010	+	0.460922918895926	1.0891203318938e-06	3.8896715888061e-06	3.57138827997326	2.78194859686251e-06	3.96
Plekhh1	chr12	79027162	79083655	+	0.376609380773067	5.50424297698075e-07	1.55468937006374e-06	2.82452896168573	2.37881506847825e-07	3.7
Arg2	chr12	79128787	79158301	+	0.408529575635045	5.26384963498843e-07	1.00440976071687e-06	1.90812775889461	1.30998197430663e-08	1.4
Zfyve26	chr12	79230346	79298282	-	0.588003264663723	5.42786960693023e-07	3.10999062466757e-06	5.72967084672921	7.55191437305888e-07	1.76
Rad51b	chr12	79295281	79816690	+	0.41977557476745	5.08474536114726e-07	2.44030994482054e-06	4.79927660383359	1.25951198134306e-06	3.58
Actn1	chr12	80165541	80262371	-	0.416010373417075	7.944749262905e-07	3.64583527754042e-06	4.58898721267802	1.33319990056724e-06	3.72
Dcaf5	chr12	80333846	80438601	-	0.430208667089699	4.99924912702049e-07	1.86541585992553e-06	3.73139208014885	4.33883282090006e-07	2.92
Exd2	chr12	80461094	80500135	+	0.451761616674997	6.63983614947834e-07	2.5305908298846e-06	3.81122481476206	6.72566934393632e-07	1.84
Slc39a9	chr12	80642214	80685342	+	0.667703985518061	6.14396760442208e-07	3.13613481156592e-06	5.10441300066216	4.78709623485525e-07	3.4
Susd6	chr12	80788531	80882833	+	0.441774252076692	8.85369617905328e-07	3.38158425834451e-06	3.81940399801036	1.80798531249136e-06	4.2
Smoc1	chr12	81024807	81188414	+	0.513380198522094	4.92671178607377e-07	3.25912376514392e-06	6.61521092903469	6.98262063003017e-07	1.62
Cox16	chr12	81356851	81487137	-	1.29404172938864	5.13896714964783e-07	4.03543936431198e-06	7.85262728248521	1.14675040148326e-06	2.86
Synj2bp-cox16	chr12	81356851	81534911	-	1.1977325344692	5.56906957968108e-07	2.68208808435861e-06	4.81604340901807	1.02857207072292e-06	2.9
Synj2bp	chr12	81490193	81534911	-	0.910087866103417	5.94236837277712e-07	2.68208808435861e-06	4.51350020077122	7.91578768839781e-07	3.42
Map3k9	chr12	81712949	81783170	-	0.408588357496747	5.99505104769059e-07	3.46658070065515e-06	5.78240397467599	5.86878240328357e-07	3.38
Pcnx	chr12	81858029	82002924	+	0.445738407168172	5.04131985691068e-07	1.35518693357363e-06	2.6881589981162	4.97966421714352e-07	3.2
Sipa1l1	chr12	82168015	82453786	+	0.404277830801937	5.62168844575768e-07	2.61864669489567e-06	4.65811423055967	1.0235289925738e-06	2.5
Dcaf4	chr12	83518465	83543994	+	0.359623818860701	1.0735430598508e-06	2.78413386962899e-06	2.59340679824797	1.44139895418396e-06	3.68
Zfyve1	chr12	83544940	83599147	-	0.691298252841323	8.8945604373749e-07	4.23738933896243e-06	4.76402332503913	1.65962234895672e-06	1.36
Rbm25	chr12	83630233	83685123	+	0.575165114255838	1.34345253035446e-06	5.24424663783965e-06	3.9035593140429	8.11717923240876e-06	3.06
Psen1	chr12	83686562	83737199	+	0.422805380214592	6.48963258028331e-07	5.15916677136632e-06	7.94985957608881	7.21946796663335e-07	3.54
Papln	chr12	83761633	83794384	+	0.370602260864181	5.52952468598113e-07	5.91637485584703e-07	1.06996083602749	1.5373618812901e-07	1.92
Numb	chr12	83792033	83878812	-	0.661863263819122	5.54616550780114e-07	7.49253585459579e-07	1.35093982393005	6.31055157802732e-07	3.24
Dnal1	chr12	84112327	84145517	+	0.590337819810814	4.89907666654233e-07	1.34333860920463e-06	2.74202406012301	1.91337247765543e-07	0.82
Elmsan1	chr12	84147167	84220881	-	0.460961706072363	8.39430168665527e-07	1.58236326831231e-06	1.88504455448373	6.17232985595556e-07	9.58
Ptgr2	chr12	84283295	84317832	+	0.284747751269847	6.1053157882188e-07	4.36068423481047e-06	7.14243846849842	5.69258166057159e-07	4.12
Zfp410	chr12	84314858	84345830	+	0.416694073783842	6.60354196843254e-07	3.40856284789031e-06	5.1617190655932	8.0994357400564e-07	3.8
Entpd5	chr12	84371874	84411029	-	0.394886930215343	5.1468319232159e-07	2.5138474291949e-06	4.88426174916583	1.95354376693747e-07	3.82
Lin52	chr12	84449507	84533533	+	0.555642786586456	7.26576492333269e-07	2.50108127801577e-06	3.44228213327409	1.73448650144343e-06	4.14
Ltbp2	chr12	84781211	84878495	-	0.303950443398552	4.39967638159277e-07	1.05233151857028e-06	2.39183846105816	3.38652886534899e-08	0.84
Arel1	chr12	84916147	84972886	-	0.548052171320635	5.27485936953609e-07	2.65052036076216e-06	5.02481710900146	3.88365650796817e-07	3.5
Ylpm1	chr12	84994320	85072515	+	0.82369061362994	7.81352152821901e-07	3.76515292387789e-06	4.81876566191033	2.10824604925037e-06	3.4
Dlst	chr12	85108832	85136091	+	0.315229061725296	6.6799031538906e-07	2.72161030697618e-06	4.07432599586571	1.30620976706686e-06	1.88
Mlh3	chr12	85232465	85272599	-	1.26477226239221	6.13474461311887e-07	3.8875299929158e-06	6.33690599703612	8.37090243248329e-07	2.12
Nek9	chr12	85297513	85341362	-	0.395254171071563	6.17479163179948e-07	2.59280845026736e-06	4.19902177251567	7.294449888035e-07	3.26
Tmed10	chr12	85338613	85376717	-	0.578586809779441	7.92709356979774e-07	2.51721279416538e-06	3.17545487763128	1.18474752091017e-06	3.52
Jdp2	chr12	85597104	85641878	+	0.326145422964154	6.58292531943865e-07	1.35457504903354e-06	2.05770988322415	2.9985713655654e-07	3.84
Mfsd7c	chr12	85744538	85815585	+	0.504522673484832	4.86448404256394e-07	1.47756400261154e-06	3.03745266647592	1.11964832307974e-07	0.62
Ttll5	chr12	85822949	86055760	+	0.428885040606054	4.85357153370284e-07	3.60325363222241e-06	7.42392196592073	5.37160070063695e-07	1.1
Tgfb3	chr12	86054742	86081041	-	1.2966779173359	4.36445059747083e-07	8.06047669144248e-07	1.84684796205815	2.6178685323349e-08	0.96
Ift43	chr12	86080560	86164459	+	0.377626163765899	4.47692861316158e-07	1.11310285176552e-06	2.48630913723561	2.07142564763464e-07	2.22
Gpatch2l	chr12	86239857	86293785	+	0.409607882617813	5.2719216757062e-07	2.93357295237538e-06	5.56452301993355	5.64077594951915e-07	3.68
Esrrb	chr12	86359116	86523628	+	0.342139668911795	1.32342035679881e-06	3.55060364637367e-07	0.26828993736821	1.99738064274875e-06	0.8
Pomt2	chr12	87104860	87149902	-	0.321487453740185	5.0633160195667e-07	3.64789344926803e-06	7.20455416010199	3.70590857604833e-07	3.48
Tmed8	chr12	87164241	87202229	-	0.438064447598023	5.81865625079146e-07	1.76612355508554e-06	3.03527735436392	6.10666282643558e-07	2.76
Vipas39	chr12	87236874	87268286	-	0.485080745549245	6.31516248223601e-07	3.34114420891681e-06	5.29067022157411	7.21303502503851e-07	3.58
Ism2	chr12	87276637	87301705	-	0.709294083988027	7.70844399850453e-07	1.22577319232473e-06	1.59016942013529	5.36770162180977e-07	1.3
Sptlc2	chr12	87303057	87390355	-	0.45365437384815	8.52415211767837e-07	3.22755604154747e-06	3.78636607722402	1.46725789123417e-06	3.8
Snw1	chr12	87447909	87474299	-	0.410287550021823	1.02040562790407e-06	2.33345250739215e-06	2.28678913912411	1.48530683669934e-06	2.94
Adck1	chr12	88358513	88463726	+	0.478586570286181	3.91889662118194e-07	1.20207654358672e-06	3.06738518461907	1.73387193681556e-07	2
Cep128	chr12	90996491	91386409	-	0.871902011326927	3.90747403141082e-07	1.70045714556961e-06	4.35180664516316	3.8726753759657e-07	0.98
Tshr	chr12	91398992	91542509	+	1.21997254489964	3.19793828774821e-07	6.82446831026166e-07	2.13402126501541	7.03478234843657e-08	3.34
Gtf2a1	chr12	91553261	91592487	-	0.608136863693958	1.22424640637209e-06	7.25420650419088e-06	5.92544643499332	1.77818061897565e-06	3.32
Sel1l	chr12	91804042	91851157	-	0.544663106811342	5.64570319930375e-07	2.61161002268467e-06	4.62583655302097	8.6155231170654e-07	3.8
Flrt2	chr12	95690225	95787215	+	0.889269094926155	3.88900731207827e-07	5.10840810891983e-07	1.31355065675871	1.08551321366271e-07	4.32
Spata7	chr12	98626141	98671819	+	0.717832072324439	5.35683680256035e-07	1.96593193384569e-06	3.66994927474	7.29466696833791e-07	3.44
Ptpn21	chr12	98674740	98739405	-	0.427417010950848	5.57845002574843e-07	1.35335127995337e-06	2.42603460406871	3.88165827068776e-07	4.56
Zc3h14	chr12	98744967	98789774	+	0.504932720006046	7.34237691177801e-07	2.67880614355082e-06	3.64841818356357	1.64476647433399e-06	3.28
Eml5	chr12	98784603	98903484	-	0.560053736121534	6.08200226288773e-07	2.33161685377189e-06	3.83363365054856	9.98998138717391e-07	1.32
Ttc8	chr12	98918573	98985238	+	0.609209146723911	3.95339671655291e-07	1.95622520536699e-06	4.94821376558607	1.70124320490699e-07	1.38
Efcab11	chr12	99715530	99885442	-	0.552533006622973	5.12212994798433e-07	3.39212538947066e-06	6.62248990931114	6.57686942413154e-07	2.82
Tdp1	chr12	99882514	99957219	+	0.387617836452179	6.36393067132992e-07	3.82592425707312e-06	6.01188864974481	1.01727464323131e-06	3.78
Kcnk13	chr12	99962498	100064682	+	1.03187958033375	4.59850166763215e-07	6.02567983143576e-07	1.31035721349178	2.77285118386766e-08	4.68
Nrde2	chr12	100123449	100161653	-	0.432402693650319	6.56766171581411e-07	2.29935382147267e-06	3.50102353161112	8.52512387901015e-07	3.78
Ttc7b	chr12	100298769	100522822	-	0.285058761376069	4.91924707354412e-07	1.31146494333814e-06	2.66598713935562	5.1770950829017e-07	3.8
Rps6ka5	chr12	100547777	100727028	-	0.680084560254392	5.54529503039875e-07	3.0957781863009e-06	5.58271141450573	8.39734566488121e-07	2.8
9030617O03Rik	chr12	100777122	100874610	+	0.474108711076348	4.139148784372e-07	8.53440966620261e-07	2.06187554755838	7.61037716593993e-08	2.94
Ccdc88c	chr12	100910699	101030983	-	0.306607945248151	6.95913961140827e-07	3.02018253019892e-06	4.33987920755012	9.35576865672627e-07	5.02
Smek1	chr12	101037408	101085702	-	0.815359138677294	1.08764943403562e-06	5.53822972701174e-06	5.09192535177687	3.3876277114672e-06	3.38
Tc2n	chr12	101643445	101720523	-	0.927478131767076	4.10225778430408e-07	2.60435083236632e-06	6.34857917103844	1.75748535077335e-07	3.42
Trip11	chr12	101835371	101915171	-	1.01781057694958	4.63858646331712e-07	2.76708452666925e-06	5.96536153535547	6.02059780530701e-07	3.16
Atxn3	chr12	101916900	101960243	-	0.356863778270783	8.06795221162731e-07	2.9323491832952e-06	3.63456439301807	1.7611578616561e-06	3.76
Cpsf2	chr12	101973973	102007993	+	0.499941247929865	6.75943720948072e-07	2.99159080514022e-06	4.42579864629003	9.73996467067223e-07	3.36
