Gene_name	Chr	Start	End	Strand	meRIP_WT	RNAPII_WTmean_GB	RNAPII_WTmean_PR	PausIndex_WT	cheRNA_WT_mean	WT_Pull
Amph	chr13	18946350	19152919	+	0.694023762568177	3.55378127633933e-07	9.91334514421757e-07	2.78952033717423	4.52554667620136e-07	0.54
Stard3nl	chr13	19355675	19397813	-	0.401160304603894	5.90359369289728e-07	3.7906710215748e-06	6.42095513133877	7.72804150386329e-07	1.48
Elmo1	chr13	20088506	20610353	+	0.828209055241013	4.38573983524223e-07	9.50050025262723e-07	2.1662252230022	4.36192171525048e-07	2.72
Hist1h2be	chr13	23581669	23623124	-	1.1830267180455	9.44685669210423e-07	6.44798124029883e-06	6.82553091515415	8.43199025852118e-07	3.18
Scgn	chr13	23951455	23993214	-	0.98678130394346	3.33548651934812e-07	6.69991060937627e-07	2.00867566710648	1.21910834519175e-08	1.42
Lrrc16a	chr13	24010480	24282790	-	0.566822008703028	3.75890032589116e-07	2.67865121093059e-06	7.12615653168599	4.11473874352778e-07	3.32
Aldh5a1	chr13	24905578	24939661	-	0.403282142918335	4.28562390546615e-07	7.12245350531102e-07	1.66194086611907	1.87800919044156e-07	0.54
Dcdc2a	chr13	25054003	25212706	+	1.0418264650039	3.28823163916294e-07	5.8126004762743e-07	1.76769799519172	1.76930803026914e-08	3.42
Cdkal1	chr13	29323300	29857673	-	0.635339464690483	4.4937553981788e-07	1.68092583992638e-06	3.74058152031954	9.70648187138282e-07	3.44
E2f3	chr13	29904574	29988063	-	0.458443588060149	1.05084378727775e-06	7.42967226444933e-06	7.07019668803122	2.87811786211327e-06	3.56
Dusp22	chr13	30658058	30713232	+	0.421895065866207	3.83089003383765e-07	1.83185463978253e-06	4.78179906915115	3.15861153214884e-07	0.88
Exoc2	chr13	30811917	30976047	-	0.574373741227774	4.29616383606876e-07	2.16110085589835e-06	5.03030363449985	7.46576765671777e-07	3.02
Gmds	chr13	31817585	32340544	-	0.734065781216788	3.4058115503037e-07	1.29978184394582e-06	3.81636454262984	2.39297162792295e-07	0.78
Serpinb6c	chr13	33877815	33907708	-	0.433442230538954	4.77320893151977e-07	1.16554390735335e-06	2.44184556778294	1.54998035560082e-06	3
Serpinb6a	chr13	33915917	34004794	-	0.622855471216123	5.7369829123599e-07	1.77767402666343e-06	3.09862179096536	3.97512233085465e-07	2.18
Nqo2	chr13	33962658	33990465	+	0.674574345266598	4.63956622065665e-07	1.82360864476535e-06	3.93055850059028	2.50476062528405e-07	2.04
Ripk1	chr13	34000873	34037170	+	0.47503284813672	4.35984277995923e-07	1.68840090773843e-06	3.87261879143775	5.32884026238293e-07	2.92
Bphl	chr13	34035640	34076074	+	1.00447679295707	4.54776950563247e-07	2.00594962191895e-06	4.41084276464442	2.39277242609376e-07	3.34
Prpf4b	chr13	34873493	34904878	+	0.882810307916905	7.45828485743228e-07	4.00368319718174e-06	5.36810174686747	2.59999579934242e-06	3.92
4933417A18Rik	chr13	34922408	34955197	+	1.12534229254126	3.37084980533469e-07	4.09646771974686e-07	1.21526260626143	4.17784521406269e-08	4.26
Lyrm4	chr13	35976796	36119357	-	0.671735020119714	3.9476384083603e-07	1.93065683818362e-06	4.89066281778716	8.06516735683656e-07	4.76
Fars2	chr13	36115642	36539595	+	0.697963856000341	3.89606854484684e-07	2.41830692196765e-06	6.2070440859318	6.38489917765335e-07	4.56
Rreb1	chr13	37824037	37954002	+	0.582429031678705	6.77582672907062e-07	1.5243771106929e-06	2.24972858906323	1.31625691332891e-06	4.08
Ssr1	chr13	37969400	37996190	-	0.36679688342956	1.03008432736908e-06	4.43738148943698e-06	4.30778468474558	2.37693017108523e-06	3.5
Riok1	chr13	38034988	38063433	+	0.360429407520554	5.5511509374481e-07	2.42198725047609e-06	4.36303620234382	1.18071077053732e-06	3.1
Dsp	chr13	38149293	38200577	+	1.5281873363192	4.08872350441284e-07	8.90249482766298e-07	2.17732864989642	2.47155155215057e-07	3.58
Snrnp48	chr13	38202938	38229663	+	0.301144518733805	8.28476820720486e-07	4.07789176968747e-06	4.92215553615746	2.63084165113505e-06	3.72
Txndc5	chr13	38498265	38530824	-	0.391072061740094	5.68907636338372e-07	1.64529122850568e-06	2.89201818259142	8.68191873907089e-07	2.84
Bloc1s5	chr13	38600705	38637109	-	0.565743514093043	3.84752197396521e-07	1.56608929467158e-06	4.07038427660385	3.14617065346034e-07	2.04
Gcnt2	chr13	40857767	40962892	+	1.19503009488854	1.02593829301327e-06	1.35156521301539e-06	1.31739425481987	2.22331654114719e-06	5.16
Mak	chr13	41023119	41081706	-	0.603091120567322	3.42201474681592e-07	6.01516828604386e-07	1.7577856120114	1.1538475334672e-07	1.5
Smim13	chr13	41247843	41278577	+	0.566815762441153	4.18656179112379e-07	2.2439831182409e-06	5.35996655536894	3.69661961756866e-07	1.38
Tmem170b	chr13	41604215	41643357	+	0.440800170465985	4.43375339984699e-07	1.32232145817714e-06	2.98239739319461	6.09450474671512e-07	2.66
Hivep1	chr13	42050020	42187026	+	0.802443940600736	3.8616103333478e-07	1.0475691392049e-06	2.71277795731584	5.207622596192e-07	3
Gfod1	chr13	43193518	43306172	-	0.522582420621191	5.69450585784879e-07	1.50834276383919e-06	2.64876848227354	7.22038728315087e-07	1.5
Ranbp9	chr13	43400672	43482973	-	0.487109344993371	6.45722490807679e-07	3.44887191388439e-06	5.34110544851936	1.78554641166961e-06	3.5
Jarid2	chr13	44728773	44923643	+	0.574393250967471	2.1059198922341e-06	3.68787521064078e-06	1.75119444203	8.04794037419855e-06	3.74
Dtnbp1	chr13	44920078	45004096	-	0.444121660185004	7.10210025871193e-07	2.06934603048967e-06	2.91370996621917	4.70672008931032e-07	1.3
Gmpr	chr13	45505443	45548386	+	0.314082900795978	3.7189915462586e-07	9.52218447721927e-07	2.56042111383631	1.06803233243896e-07	4.68
Nup153	chr13	46677901	46729849	-	0.602868910598794	1.11234464163792e-06	4.51798091852517e-06	4.06167364808129	5.2984937879497e-06	3.22
Kif13a	chr13	46747086	46931718	-	0.54279859950684	4.49137985750462e-07	2.04680641625835e-06	4.55718839464971	5.58735874095154e-07	1.8
Kdm1b	chr13	47041498	47087279	+	0.23508153977438	5.61973837236722e-07	3.29349185831468e-06	5.86057862499274	5.87415742287379e-07	4.12
Dek	chr13	47082766	47108221	-	0.455180863754836	1.18228316319639e-06	4.32979119040391e-06	3.66222858041723	4.30544619190531e-06	3.44
Rnf144b	chr13	47120719	47249991	+	0.698696959918536	3.47281807023313e-07	6.33043416697002e-07	1.82285223093908	2.91873128942047e-08	0.66
Zfp169	chr13	48485658	48515436	-	0.836779411865563	4.86295037101289e-07	1.16500180173854e-06	2.39566870491398	4.23875648864562e-07	2.22
Ptpdc1	chr13	48575868	48627672	-	0.933726656977727	3.70858256093367e-07	1.30086605517543e-06	3.50771766248053	7.23490764270437e-08	2.18
Phf2	chr13	48799749	48872885	-	0.325563739843117	3.93617997697731e-07	1.30206467720019e-06	3.30793989303324	2.23180159906515e-07	2.38
Fam120a	chr13	48877215	48969828	-	0.308709061781515	8.20284053325646e-07	2.67368779796322e-06	3.25946577545107	2.80075052944412e-06	3.66
Bicd2	chr13	49339548	49389026	+	0.282209713977639	4.7892431303328e-07	2.53693820652606e-06	5.29715894033087	6.06725868839855e-07	3.6
Ippk	chr13	49419222	49465060	+	0.195535022001211	5.9796587439826e-07	4.53618368783808e-06	7.58602435699679	7.62250510282365e-07	2.96
Cenpp	chr13	49462058	49654731	-	0.828749883871359	4.72932138367823e-07	2.31516787864814e-06	4.8953490169609	1.5337150188774e-06	2.84
Nol8	chr13	49651077	49681016	+	0.968897018647477	6.88533373354066e-07	2.74181879791098e-06	3.98211459896955	1.43147211524027e-06	1.78
Iars	chr13	49680129	49736267	+	0.500518751829119	6.51345109833291e-07	4.05144300535738e-06	6.22011732980436	2.03012014987565e-06	3.16
Spin1	chr13	51098879	51154562	+	0.397666589842904	8.71515837927464e-07	4.39361529379427e-06	5.04134876566632	2.30594926203304e-06	3.38
Secisbp2	chr13	51649707	51686044	+	0.291785153289307	6.90479560982665e-07	7.0062739788753e-06	10.1469679550025	1.74082280530165e-06	4.1
Sema4d	chr13	51699247	51795747	-	0.366891783479973	4.36147215239829e-07	1.11159211582457e-06	2.54866264642622	3.35453684928202e-07	3.1
Syk	chr13	52581436	52650792	+	0.892711649172419	4.34698954176406e-07	1.67561919457353e-06	3.85466580601329	4.50062866803105e-07	2.62
Auh	chr13	52833109	52931677	-	0.503187160857328	3.95293712079111e-07	2.48472714263684e-06	6.28577451831454	2.95196670841049e-07	2.38
Ror2	chr13	53107316	53288109	-	0.719486049451043	7.04218655068028e-07	1.60780147865025e-06	2.28309981151371	1.13815514211798e-06	2.86
Sptlc1	chr13	53330747	53379361	-	0.361010106730922	5.9403234876756e-07	3.16056695454212e-06	5.32053003695734	1.00152322537596e-06	3.38
Sfxn1	chr13	54069844	54110346	+	0.37238664737306	7.34723265021538e-07	2.24886206877411e-06	3.06082871720169	1.40034770207576e-06	2.92
Simc1	chr13	54501804	54553290	+	0.866208058462107	5.49203090626255e-07	3.14875504181166e-06	5.73331631877953	7.32377786359226e-07	4.18
Faf2	chr13	54619783	54666063	+	0.396218867355704	8.48121512245629e-07	3.03000934645809e-06	3.57261229989949	1.35533359747056e-06	3.48
Uimc1	chr13	55025879	55102300	-	0.719342326570888	4.85990041244187e-07	3.78505109219747e-06	7.78833056436163	5.84782317273035e-07	3.28
Zfp346	chr13	55103308	55137071	+	0.405846599340331	7.07215786030461e-07	3.99284108488572e-06	5.64585967077627	1.41917697894334e-06	3.74
Nsd1	chr13	55207781	55320325	+	0.867855356202603	1.41623277859602e-06	5.31268083657918e-06	3.75127656757521	4.48453511135911e-06	3.28
Fam193b	chr13	55537315	55573120	-	0.526742173452206	6.41421621745478e-07	2.5155972143195e-06	3.92190897381023	2.18558444974906e-06	3.7
Ddx46	chr13	55632998	55683267	+	0.378138446645863	7.83520916508028e-07	2.91939523532653e-06	3.72599527825958	1.84870581361647e-06	3.52
Pcbd2	chr13	55725367	55778830	+	0.781493237499278	4.28686609024484e-07	2.80173375120257e-06	6.53562227562502	1.5270696409314e-07	2.32
H2afy	chr13	56071621	56137550	-	0.386440539545103	8.15587633449097e-07	2.31667978469739e-06	2.84050381551301	1.80559246824012e-06	3.06
Smad5	chr13	56701009	56744378	+	0.482998580942802	4.28977120217385e-07	3.99090148401683e-06	9.30329683316078	1.09723364398902e-06	2.88
Ubqln1	chr13	58174155	58217653	-	0.315549640666056	7.76994655431881e-07	3.82545024335622e-06	4.92339325195216	1.7285291184309e-06	3.3
Gkap1	chr13	58231350	58276188	-	0.761906369480438	4.52257651635078e-07	1.19513089457708e-06	2.64258855600617	3.9891799522711e-07	2.66
Slc28a3	chr13	58551306	58612877	-	0.793482731701383	3.57424359407451e-07	5.18634566261839e-07	1.45103307206495	4.81608662649668e-08	1.24
Agtpbp1	chr13	59447534	59559347	-	0.394889555174122	4.49381120649372e-07	1.3962167466584e-06	3.10697686774383	5.20183263255925e-07	3.08
Naa35	chr13	59583332	59636798	+	0.348420460479844	6.46288916950029e-07	3.7833103645579e-06	5.85389949500004	1.52681578426146e-06	3
Golm1	chr13	59632995	59677784	-	0.412767795673887	6.97908232947516e-07	1.7927385730827e-06	2.56873108590699	1.29278121907376e-06	3.1
Zcchc6	chr13	59769878	59825147	-	0.650436516185403	5.85144985327684e-07	3.49511981601079e-06	5.97308343000411	1.22353893986619e-06	3.66
Dapk1	chr13	60599946	60765191	+	0.487573093507811	5.37654365578274e-07	1.65904274210502e-06	3.08570495902258	9.19477604311791e-07	4.02
Zfp808	chr13	62127889	62175936	+	0.809713363928214	5.8538690197103e-07	1.89208287709859e-06	3.23219202672257	5.60460949782369e-06	2.72
Zfp934	chr13	62514796	62560599	-	0.768086200679113	3.61243336767374e-07	1.19610069501152e-06	3.3110664565192	3.52709308410464e-06	2.28
2010111I01Rik	chr13	62962892	63304877	+	0.558704280339483	4.45135175617882e-07	2.10757675918921e-06	4.73468931378818	6.66797951005565e-07	0.74
Fancc	chr13	63302708	63433745	-	0.419427366313543	4.78302708895955e-07	4.74137756324748e-06	9.91292224581331	5.64477230369516e-07	3.32
Ptch1	chr13	63509532	63567520	-	0.529321825029169	9.41657732592444e-07	1.8757352462204e-06	1.99195013357601	1.97523647041057e-06	3.26
Ercc6l2	chr13	63813319	63902302	+	1.13047934191402	4.9310396770912e-07	4.87085096010191e-06	9.87793909412468	7.04993977923487e-07	3.28
Hsd17b3	chr13	64056273	64091201	-	0.478368157032781	4.07342604835556e-07	4.01629598547832e-07	0.985974935545889	1.08746984775181e-08	0.56
Slc35d2	chr13	64094309	64131330	-	0.718919108591639	4.52439416718962e-07	2.8998794331937e-06	6.40943146426827	2.41930004353441e-07	2.12
Habp4	chr13	64159865	64188537	+	0.459075257104615	5.3763013002341e-07	2.63054817036946e-06	4.89285853502094	2.24550382892582e-07	2.12
Cdc14b	chr13	64190544	64276988	-	0.741714629873719	5.17196311836833e-07	3.89187046402542e-06	7.52493854838865	8.70997447939738e-07	2.88
Aaed1	chr13	64289835	64314710	-	0.596111901456094	4.57470412202731e-07	2.20606567356583e-06	4.82231334468949	2.33673773376278e-07	2.76
Mfsd14b	chr13	65063029	65114982	-	0.629665437963279	5.11991104957128e-07	2.99403150265191e-06	5.84781937354677	8.40889570930637e-07	3.54
Nlrp4f	chr13	65175110	65207716	-	0.9428360983407	5.55203298624402e-07	1.04788242322938e-06	1.8873850818712	1.88116999526537e-06	4.42
2410141K09Rik	chr13	66416113	66443118	-	0.824610509680045	4.70463784086593e-07	9.27082716211763e-07	1.97057190706336	3.80209326724889e-06	3.72
Mterf3	chr13	66910094	66935072	-	0.562131701867717	6.00762199010986e-07	4.33064658004319e-06	7.2085870035974	1.29815318601831e-06	3.44
Ptdss1	chr13	66930829	67000401	+	0.553599454849261	5.52585772276081e-07	3.38048214398531e-06	6.11757000195866	8.30379299874494e-07	3.12
Zfp712	chr13	67036593	67063170	-	0.786853284479694	4.18918415337386e-07	1.52643112235694e-06	3.64374318834275	1.39183540594043e-07	1.92
Adcy2	chr13	68618042	69001541	-	2.49523521609416	2.92739787812574e-07	5.22971411180247e-07	1.78647192131969	4.92500887962841e-08	3.4
Papd7	chr13	69495958	69535864	-	0.293146922401655	5.04176403981097e-07	1.26891177226317e-06	2.5168011875279	8.86197349311205e-07	3.72
Srd5a1	chr13	69571448	69613463	-	0.471462256333842	3.91657026066549e-07	2.28341246896521e-06	5.83013278709117	1.87337524982109e-07	4.3
Nsun2	chr13	69610015	69637780	+	0.302180847533027	1.04046955169865e-06	2.86196198851863e-06	2.75064463332564	4.55928026609791e-06	3.34
Ice1	chr13	70586688	70639634	-	0.517284275525632	5.86305604881838e-07	2.03704851519193e-06	3.47438008136127	2.44835799350134e-06	3.3
Lpcat1	chr13	73465382	73516538	+	0.294932925167995	5.7793411199782e-07	2.90692680618611e-06	5.02985850088924	9.63279075532387e-07	3.5
Tert	chr13	73625000	73651041	+	0.589289105119086	5.11942908820914e-07	2.23801995647809e-06	4.37162019029154	7.72446556283791e-07	2.76
Slc12a7	chr13	73761696	73818743	+	0.319025214611135	7.58120249334135e-07	3.45166690439256e-06	4.55292799186435	2.30214028960885e-06	3.22
Trip13	chr13	73910461	73939767	-	0.636741454190846	6.19262782836934e-07	2.73845175342701e-06	4.42211582760029	1.21641805661197e-06	2.62
Brd9	chr13	73935810	73962889	+	0.247109838421647	4.37579510910421e-07	2.75502820589552e-06	6.2960630861428	8.97974801826352e-07	2.32
Exoc3	chr13	74167804	74210700	-	0.682468115538483	4.80871496621513e-07	3.13466029582683e-06	6.51870680181752	6.48599242733525e-07	3.8
Sdha	chr13	74320254	74352240	-	0.548779265810819	7.19015723824667e-07	4.58699725647321e-06	6.37955068920267	1.99909703811738e-06	3.4
Erap1	chr13	74637871	74693875	+	1.07905087962879	3.42998956471868e-07	1.15330429980324e-06	3.36241343608237	9.59639171487765e-08	2.12
Cast	chr13	74691293	74810760	-	0.755347788309863	4.49390839399014e-07	1.52762974438171e-06	3.39933441105445	6.65277507419255e-07	1.02
Ell2	chr13	75705483	75774361	+	0.946635901295722	6.08859279107517e-07	2.67822351611095e-06	4.39875617899224	1.10060466243165e-06	2.98
Ttc37	chr13	76096733	76189983	+	0.646181447915272	4.8811524596427e-07	2.40854902090123e-06	4.93438596891836	1.18651588927865e-06	3.46
Slf1	chr13	77041087	77137468	-	1.04703900698148	4.65773932700564e-07	1.6125660183883e-06	3.46212165425106	9.62606766587721e-07	3.56
2210408I21Rik	chr13	77133535	77615679	+	1.67031684347617	3.0786824628264e-07	1.62112529742995e-06	5.26564631787868	1.9575823715552e-07	3.26
Fam172a	chr13	77706689	78168240	+	0.945706630977933	3.41776195592894e-07	1.65307958034221e-06	4.83673117571732	4.12395762496338e-07	3.28
Adgrv1	chr13	81093067	81635144	-	0.943836322825377	3.49612721882144e-07	3.77343805269633e-06	10.7931943448224	1.90506785184336e-07	2.5
Polr3g	chr13	81671836	81713013	-	0.539396481792854	6.00731774618002e-07	4.02165714490433e-06	6.69459701455221	8.41887236734055e-07	2.7
Tmem161b	chr13	84220295	84297966	+	0.584800521616941	6.05171117761566e-07	2.49793655062139e-06	4.1276532823656	1.71600269211078e-06	3.8
Ccnh	chr13	85187476	85215723	+	0.58447334482125	6.07856890119209e-07	1.84301003610303e-06	3.0319801684597	1.12438541681247e-06	3.1
Rasa1	chr13	85212698	85291486	-	0.754319336594047	5.59932251160928e-07	3.66835940850794e-06	6.55143439389711	1.22495444081019e-06	3.16
Vcan	chr13	89653309	89744512	-	1.59926492286786	4.39073665852988e-07	1.03781123813848e-06	2.36363808365124	8.1244065696536e-07	3.16
Xrcc4	chr13	89846913	90091608	-	1.04030307121423	3.86154967525897e-07	3.84214110661989e-06	9.94973891242826	5.23054300498506e-07	3.2
Tmem167	chr13	90087666	90116921	+	0.87923089404609	9.90179266450117e-07	3.90573638841992e-06	3.94447401673269	2.60758149400591e-06	4.22
Atg10	chr13	90933348	91225987	-	0.937392411884847	3.47820236442126e-07	2.78601268837334e-06	8.00992120778144	8.11360448642736e-08	0.96
Ssbp2	chr13	91459096	91708175	+	0.930342035082076	3.5054269465637e-07	7.88736756291198e-07	2.25004476862478	1.73849587928551e-07	3.16
Msh3	chr13	92209877	92357003	-	0.549781129541939	4.50697799877562e-07	5.0896819383155e-06	11.2928927980083	7.19425813594594e-07	2.96
Dhfr	chr13	92352782	92391053	+	0.551615228703552	7.24983415159146e-07	4.84180607849298e-06	6.67850598683023	1.54051673965988e-06	2.58
Serinc5	chr13	92609137	92713947	+	0.613061375991665	3.32411010124609e-07	3.18233564156832e-06	9.57349649873323	3.7268382230657e-07	3.04
Papd4	chr13	93145399	93194283	-	0.610286257652646	6.33614853148452e-07	3.46553282878706e-06	5.46946273681357	1.78539170794301e-06	3.38
Homer1	chr13	93302494	93407129	+	0.853867943249448	4.61180210868724e-07	2.52709584302548e-06	5.4796276671655	7.24062604486373e-07	2.84
Jmy	chr13	93428096	93501808	-	0.780899937633258	5.21175284043422e-07	2.96478774781365e-06	5.68865761402192	1.12578251926188e-06	3.18
Lhfpl2	chr13	94055795	94197409	+	0.470030242862864	3.53303815659685e-07	8.15926499465406e-07	2.30941887208865	1.04485151842161e-07	2.6
Scamp1	chr13	94199432	94287281	-	0.783741079391446	4.31230758233137e-07	1.35969679723741e-06	3.15306079466232	5.57489766960831e-07	2.08
Ap3b1	chr13	94356959	94568316	+	0.47038106511303	5.70737078213724e-07	3.36804366320589e-06	5.90121755142857	1.55919994497651e-06	3.36
Tbca	chr13	94786942	94844899	+	0.461404546817267	5.79936603444509e-07	2.40064625826953e-06	4.13949773821999	8.44424291082937e-07	2.94
Wdr41	chr13	94974343	95025316	+	0.595847319021278	4.33725142739371e-07	2.39251467404752e-06	5.51620009607145	3.39315726047125e-07	3.84
Aggf1	chr13	95348682	95377357	-	0.389461402436191	6.3601886902288e-07	2.88450160274995e-06	4.53524532563229	1.40868689252202e-06	3.66
Poc5	chr13	96386293	96417587	+	0.407310635819843	5.08406660559843e-07	1.56760120072082e-06	3.08336086508903	9.38627216044716e-07	3.42
Polk	chr13	96478688	96544485	-	0.820427392212399	5.64931513013275e-07	2.8775686405527e-06	5.09365927420849	1.41425494458789e-06	3.38
Col4a3bp	chr13	96540734	96642167	+	0.774876510061506	5.27377844885209e-07	3.00433150933312e-06	5.69673439730305	1.400297702676e-06	3.28
Fam169a	chr13	97065286	97131522	+	0.615959922173992	1.96169482294447e-06	2.40215816431878e-06	1.22453204046957	3.76772923120221e-06	5.2
Gfm2	chr13	97135936	97183196	+	0.499174204096503	8.37271631349075e-07	4.36488369620981e-06	5.21322296466295	1.36638451089643e-06	2.92
Hexb	chr13	97174330	97200357	-	20.2067800027704	1.16263764098448e-06	3.08644284447055e-06	2.65469027981673	1.59602014992286e-06	0.68
Arhgef28	chr13	97896594	98208165	-	0.481098611638252	3.45094541782856e-07	4.67278892011908e-07	1.35406051222315	6.93542781097399e-08	1.6
